,Season,Crop,Temperature,humidity,soil moisture, area,Production
3991,Kharif     ,Sesamum,36.0,35.0,45.0,6279.0,276.0
3992,Kharif     ,Small millets,37.0,40.0,46.0,634.0,432.0
3993,Kharif     ,Soyabean,36.0,41.0,50.0,12.0,0.0
3994,Kharif     ,Sunflower,37.0,42.0,55.0,15013.0,16269.0
3995,Kharif     ,Urad,36.0,40.0,54.0,1144.0,59.0
3996,Rabi       ,Arhar/Tur,34.0,45.0,52.0,650.0,146.0
3997,Rabi       ,Bajra,34.0,55.0,62.0,198.0,185.0
3998,Rabi       ,Dry chillies,35.0,50.0,59.0,4474.0,6899.0
3999,Rabi       ,Gram,25.0,55.0,55.0,67372.0,88325.0
4000,Rabi       ,Groundnut,36.0,35.0,45.0,4925.0,6531.0
4001,Rabi       ,Horse-gram,37.0,40.0,46.0,2105.0,779.0
4002,Rabi       ,Jowar,36.0,41.0,50.0,8739.0,7009.0
4003,Rabi       ,Maize,37.0,42.0,55.0,2230.0,11538.0
4004,Rabi       ,Moong(Green Gram),36.0,40.0,54.0,2115.0,224.0
4005,Rabi       ,Onion,34.0,45.0,52.0,88.0,1108.0
4006,Rabi       ,other oilseeds,34.0,55.0,62.0,92.0,114.0
4007,Rabi       ,Ragi,35.0,50.0,59.0,3872.0,5676.0
4008,Rabi       ,Rapeseed &Mustard,25.0,55.0,55.0,22.0,2.0
4009,Rabi       ,Rice,36.0,35.0,45.0,46223.0,104325.0
4010,Rabi       ,Sesamum,37.0,40.0,46.0,338.0,111.0
4011,Rabi       ,Small millets,36.0,41.0,50.0,1738.0,626.0
4012,Rabi       ,Urad,37.0,42.0,55.0,53538.0,17293.0
4013,Rabi       ,Varagu,36.0,40.0,54.0,2000.0,1000.0
4014,Rabi       ,Wheat,34.0,45.0,52.0,73.0,67.0
4015,Whole Year ,Banana,34.0,55.0,62.0,538.0,10429.0
4016,Whole Year ,Beans & Mutter(Vegetable),35.0,50.0,59.0,391.0,1970.0
4017,Whole Year ,Bhindi,25.0,55.0,55.0,511.0,3629.0
4018,Whole Year ,Bottle Gourd,36.0,35.0,45.0,7.0,0.0
4019,Whole Year ,Brinjal,37.0,40.0,46.0,558.0,7369.0
4020,Whole Year ,Cashewnut,36.0,41.0,50.0,687.0,85.0
4021,Whole Year ,Citrus Fruit,37.0,42.0,55.0,987.0,4383.0
4022,Whole Year ,Coconut ,36.0,40.0,54.0,202.0,2267460.0
4023,Whole Year ,Coriander,34.0,45.0,52.0,3841.0,2124.0
4024,Whole Year ,Cucumber,34.0,55.0,62.0,444.0,0.0
4025,Whole Year ,Mango,35.0,50.0,59.0,5235.0,16046.0
4026,Whole Year ,Orange,25.0,55.0,55.0,10581.0,187420.0
4027,Whole Year ,Other Fresh Fruits,36.0,35.0,45.0,3069.0,11606.0
4028,Whole Year ,Other Vegetables,37.0,40.0,46.0,1134.0,0.0
4029,Whole Year ,Papaya,36.0,41.0,50.0,721.0,94052.0
4030,Whole Year ,Pome Fruit,37.0,42.0,55.0,395.0,1677.0
4031,Whole Year ,Sugarcane,36.0,40.0,54.0,376.0,24440.0
4032,Whole Year ,Sweet potato,34.0,45.0,52.0,425.0,4655.0
4033,Whole Year ,Tobacco,34.0,55.0,62.0,58544.0,64818.0
4034,Whole Year ,Tomato,35.0,50.0,59.0,4048.0,19694.0
4035,Whole Year ,Turmeric,25.0,55.0,55.0,183.0,981.0
4036,Kharif     ,Arhar/Tur,36.0,35.0,45.0,78397.0,27125.0
4037,Kharif     ,Bajra,37.0,40.0,46.0,26565.0,37324.0
4038,Kharif     ,Castor seed,36.0,41.0,50.0,13736.0,4107.0
4039,Kharif     ,Cotton(lint),37.0,42.0,55.0,35815.0,60675.0
4040,Kharif     ,Dry chillies,36.0,40.0,54.0,14050.0,35027.0
4041,Kharif     ,Groundnut,34.0,45.0,52.0,1414.0,1654.0
4042,Kharif     ,Horse-gram,34.0,55.0,62.0,11.0,4.0
4043,Kharif     ,Jowar,35.0,50.0,59.0,2293.0,6783.0
4044,Kharif     ,Korra,25.0,55.0,55.0,626.0,681.0
4045,Kharif     ,Maize,36.0,35.0,45.0,8664.0,14278.0
4046,Kharif     ,Moong(Green Gram),37.0,40.0,46.0,34776.0,21805.0
4047,Kharif     ,Niger seed,36.0,41.0,50.0,68.0,27.0
4048,Kharif     ,Onion,37.0,42.0,55.0,37.0,540.0
4049,Kharif     ,Ragi,36.0,40.0,54.0,81.0,109.0
4050,Kharif     ,Rice,34.0,45.0,52.0,14621.0,41992.0
4051,Kharif     ,Sesamum,34.0,55.0,62.0,25644.0,9078.0
4052,Kharif     ,Small millets,35.0,50.0,59.0,872.0,848.0
4053,Kharif     ,Soyabean,25.0,55.0,55.0,49.0,54.0
4054,Kharif     ,Sunflower,36.0,35.0,45.0,19643.0,24570.0
4055,Kharif     ,Urad,37.0,40.0,46.0,932.0,574.0
4056,Rabi       ,Arhar/Tur,36.0,41.0,50.0,398.0,138.0
4057,Rabi       ,Bajra,37.0,42.0,55.0,66.0,93.0
4058,Rabi       ,Dry chillies,36.0,40.0,54.0,4391.0,10574.0
4059,Rabi       ,Gram,34.0,45.0,52.0,78451.0,140427.0
4060,Rabi       ,Groundnut,34.0,55.0,62.0,5793.0,10787.0
4061,Rabi       ,Horse-gram,35.0,50.0,59.0,921.0,498.0
4062,Rabi       ,Jowar,25.0,55.0,55.0,9566.0,17965.0
4063,Rabi       ,Maize,36.0,35.0,45.0,1538.0,9142.0
4064,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,704.0,364.0
4065,Rabi       ,Onion,36.0,41.0,50.0,58.0,638.0
4066,Rabi       ,Other  Rabi pulses,37.0,42.0,55.0,26.0,5.0
4067,Rabi       ,Ragi,34.0,45.0,52.0,3459.0,5642.0
4068,Rabi       ,Rapeseed &Mustard,34.0,55.0,62.0,3.0,1.0
4069,Rabi       ,Rice,35.0,50.0,59.0,31497.0,79278.0
4070,Rabi       ,Sesamum,25.0,55.0,55.0,575.0,117.0
4071,Rabi       ,Small millets,36.0,35.0,45.0,653.0,349.0
4072,Rabi       ,Urad,37.0,40.0,46.0,15531.0,13357.0
4073,Rabi       ,Varagu,36.0,41.0,50.0,659.0,352.0
4074,Whole Year ,Banana,37.0,42.0,55.0,82.0,794.0
4075,Whole Year ,Beans & Mutter(Vegetable),36.0,40.0,54.0,155.0,1061.0
4076,Whole Year ,Bhindi,34.0,45.0,52.0,330.0,2610.0
4077,Whole Year ,Bottle Gourd,34.0,55.0,62.0,46.0,0.0
4078,Whole Year ,Brinjal,35.0,50.0,59.0,370.0,7033.0
4079,Whole Year ,Cabbage,25.0,55.0,55.0,5.0,0.0
4080,Whole Year ,Cashewnut,36.0,35.0,45.0,698.0,187.0
4081,Whole Year ,Citrus Fruit,37.0,40.0,46.0,1544.0,8119.0
4082,Whole Year ,Coconut ,36.0,41.0,50.0,200.0,2369640.0
4083,Whole Year ,Coriander,37.0,42.0,55.0,6061.0,4588.0
4084,Whole Year ,Cucumber,36.0,40.0,54.0,331.0,0.0
4085,Whole Year ,Mango,34.0,45.0,52.0,5518.0,15192.0
4086,Whole Year ,Orange,34.0,55.0,62.0,13608.0,204728.0
4087,Whole Year ,Other Fresh Fruits,35.0,50.0,59.0,2772.0,12008.0
4088,Whole Year ,Other Vegetables,25.0,55.0,55.0,972.0,0.0
4089,Whole Year ,Papaya,36.0,35.0,45.0,160.0,14530.0
4090,Whole Year ,Pome Fruit,37.0,40.0,46.0,1758.0,3574.0
4091,Whole Year ,Sugarcane,36.0,41.0,50.0,289.0,20521.0
4092,Whole Year ,Sweet potato,37.0,42.0,55.0,317.0,2100.0
4093,Whole Year ,Tobacco,36.0,40.0,54.0,58542.0,68824.0
4094,Whole Year ,Tomato,34.0,45.0,52.0,4282.0,38638.0
4095,Whole Year ,Turmeric,34.0,55.0,62.0,172.0,1061.0
4096,Kharif     ,Arhar/Tur,35.0,50.0,59.0,80029.0,45456.0
4097,Kharif     ,Bajra,25.0,55.0,55.0,17641.0,20958.0
4098,Kharif     ,Castor seed,36.0,35.0,45.0,14679.0,4389.0
4099,Kharif     ,Cotton(lint),37.0,40.0,46.0,42618.0,57660.0
4100,Kharif     ,Dry chillies,36.0,41.0,50.0,16203.0,24742.0
4101,Kharif     ,Groundnut,37.0,42.0,55.0,2082.0,2051.0
4102,Kharif     ,Jowar,36.0,40.0,54.0,2063.0,1104.0
4103,Kharif     ,Maize,34.0,45.0,52.0,6393.0,8145.0
4104,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,23256.0,5698.0
4105,Kharif     ,Niger seed,35.0,50.0,59.0,126.0,49.0
4106,Kharif     ,Onion,25.0,55.0,55.0,85.0,1442.0
4107,Kharif     ,Ragi,36.0,35.0,45.0,81.0,80.0
4108,Kharif     ,Rice,37.0,40.0,46.0,27435.0,95446.0
4109,Kharif     ,Sesamum,36.0,41.0,50.0,52549.0,841.0
4110,Kharif     ,Small millets,37.0,42.0,55.0,693.0,458.0
4111,Kharif     ,Sunflower,36.0,40.0,54.0,29306.0,34374.0
4112,Kharif     ,Urad,34.0,45.0,52.0,997.0,481.0
4113,Rabi       ,Arhar/Tur,34.0,55.0,62.0,68.0,39.0
4114,Rabi       ,Bajra,35.0,50.0,59.0,148.0,176.0
4115,Rabi       ,Dry chillies,25.0,55.0,55.0,3410.0,10339.0
4116,Rabi       ,Gram,36.0,35.0,45.0,72599.0,110859.0
4117,Rabi       ,Groundnut,37.0,40.0,46.0,6724.0,14544.0
4118,Rabi       ,Horse-gram,36.0,41.0,50.0,823.0,333.0
4119,Rabi       ,Jowar,37.0,42.0,55.0,5047.0,4280.0
4120,Rabi       ,Maize,36.0,40.0,54.0,2906.0,13940.0
4121,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,281.0,114.0
4122,Rabi       ,Onion,34.0,55.0,62.0,35.0,613.0
4123,Rabi       ,Other  Rabi pulses,35.0,50.0,59.0,284.0,82.0
4124,Rabi       ,Ragi,25.0,55.0,55.0,2529.0,4188.0
4125,Rabi       ,Rapeseed &Mustard,36.0,35.0,45.0,10.0,1.0
4126,Rabi       ,Rice,37.0,40.0,46.0,66134.0,220491.0
4127,Rabi       ,Sesamum,36.0,41.0,50.0,36.0,8.0
4128,Rabi       ,Small millets,37.0,42.0,55.0,453.0,227.0
4129,Rabi       ,Sunflower,36.0,40.0,54.0,27871.0,33557.0
4130,Rabi       ,Urad,34.0,45.0,52.0,10834.0,5569.0
4131,Whole Year ,Banana,34.0,55.0,62.0,89.0,1793.0
4132,Whole Year ,Cashewnut,35.0,50.0,59.0,689.0,147.0
4133,Whole Year ,Coconut ,25.0,55.0,55.0,202.0,2373274.0
4134,Whole Year ,Coriander,36.0,35.0,45.0,1558.0,957.0
4135,Whole Year ,Sugarcane,37.0,40.0,46.0,144.0,10717.0
4136,Whole Year ,Sweet potato,36.0,41.0,50.0,215.0,2187.0
4137,Whole Year ,Tobacco,37.0,42.0,55.0,61802.0,77556.0
4138,Whole Year ,Turmeric,36.0,40.0,54.0,89.0,719.0
4139,Kharif     ,Arhar/Tur,34.0,45.0,52.0,81126.0,42024.0
4140,Kharif     ,Bajra,34.0,55.0,62.0,16523.0,27015.0
4141,Kharif     ,Castor seed,35.0,50.0,59.0,15008.0,3767.0
4142,Kharif     ,Cotton(lint),25.0,55.0,55.0,20988.0,32717.0
4143,Kharif     ,Dry chillies,36.0,35.0,45.0,8329.0,17349.0
4144,Kharif     ,Groundnut,37.0,40.0,46.0,2339.0,2662.0
4145,Kharif     ,Jowar,36.0,41.0,50.0,722.0,401.0
4146,Kharif     ,Maize,37.0,42.0,55.0,2860.0,9058.0
4147,Kharif     ,Moong(Green Gram),36.0,40.0,54.0,10316.0,6427.0
4148,Kharif     ,Onion,34.0,45.0,52.0,23.0,431.0
4149,Kharif     ,Other Kharif pulses,34.0,55.0,62.0,5.0,2.0
4150,Kharif     ,Ragi,35.0,50.0,59.0,84.0,76.0
4151,Kharif     ,Rice,25.0,55.0,55.0,54390.0,144351.0
4152,Kharif     ,Sesamum,36.0,35.0,45.0,4784.0,1789.0
4153,Kharif     ,Small millets,37.0,40.0,46.0,436.0,459.0
4154,Kharif     ,Urad,36.0,41.0,50.0,2478.0,852.0
4155,Rabi       ,Bajra,37.0,42.0,55.0,159.0,260.0
4156,Rabi       ,Dry chillies,36.0,40.0,54.0,1995.0,6843.0
4157,Rabi       ,Gram,34.0,45.0,52.0,90384.0,175616.0
4158,Rabi       ,Groundnut,34.0,55.0,62.0,7471.0,16952.0
4159,Rabi       ,Horse-gram,35.0,50.0,59.0,813.0,293.0
4160,Rabi       ,Jowar,25.0,55.0,55.0,2919.0,2855.0
4161,Rabi       ,Maize,36.0,35.0,45.0,3134.0,20778.0
4162,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,434.0,279.0
4163,Rabi       ,Onion,36.0,41.0,50.0,26.0,515.0
4164,Rabi       ,Other  Rabi pulses,37.0,42.0,55.0,400.0,235.0
4165,Rabi       ,Ragi,36.0,40.0,54.0,2849.0,5419.0
4166,Rabi       ,Rice,34.0,45.0,52.0,95020.0,340932.0
4167,Rabi       ,Safflower,34.0,55.0,62.0,7.0,2.0
4168,Rabi       ,Sesamum,35.0,50.0,59.0,130.0,30.0
4169,Rabi       ,Small millets,25.0,55.0,55.0,435.0,311.0
4170,Rabi       ,Urad,36.0,35.0,45.0,11919.0,5316.0
4171,Whole Year ,Banana,37.0,40.0,46.0,90.0,1510.0
4172,Whole Year ,Cashewnut,36.0,41.0,50.0,648.0,173.0
4173,Whole Year ,Coconut ,37.0,42.0,55.0,123.0,1077384.0
4174,Whole Year ,Coriander,36.0,40.0,54.0,1557.0,1101.0
4175,Whole Year ,Sugarcane,34.0,45.0,52.0,89.0,6404.0
4176,Whole Year ,Sunflower,34.0,55.0,62.0,27657.0,39408.0
4177,Whole Year ,Sweet potato,35.0,50.0,59.0,245.0,3164.0
4178,Whole Year ,Tobacco,25.0,55.0,55.0,61058.0,76996.0
4179,Whole Year ,Turmeric,36.0,35.0,45.0,149.0,934.0
4180,Kharif     ,Arhar/Tur,37.0,40.0,46.0,34603.0,9377.0
4181,Kharif     ,Bajra,36.0,41.0,50.0,9212.0,10760.0
4182,Kharif     ,Castor seed,37.0,42.0,55.0,5999.0,2526.0
4183,Kharif     ,Cotton(lint),36.0,40.0,54.0,20156.0,40786.0
4184,Kharif     ,Dry chillies,34.0,45.0,52.0,13584.0,40643.0
4185,Kharif     ,Groundnut,34.0,55.0,62.0,1568.0,862.0
4186,Kharif     ,Jowar,35.0,50.0,59.0,619.0,460.0
4187,Kharif     ,Maize,25.0,55.0,55.0,737.0,2314.0
4188,Kharif     ,Mesta,36.0,35.0,45.0,22.0,193.0
4189,Kharif     ,Moong(Green Gram),37.0,40.0,46.0,13923.0,4316.0
4190,Kharif     ,Onion,36.0,41.0,50.0,27.0,453.0
4191,Kharif     ,Ragi,37.0,42.0,55.0,30.0,28.0
4192,Kharif     ,Rice,36.0,40.0,54.0,41191.0,124809.0
4193,Kharif     ,Sesamum,34.0,45.0,52.0,20035.0,7152.0
4194,Kharif     ,Small millets,34.0,55.0,62.0,383.0,408.0
4195,Kharif     ,Soyabean,35.0,50.0,59.0,2.0,2.0
4196,Kharif     ,Urad,25.0,55.0,55.0,1698.0,650.0
4197,Rabi       ,Arhar/Tur,36.0,35.0,45.0,76.0,21.0
4198,Rabi       ,Bajra,37.0,40.0,46.0,266.0,311.0
4199,Rabi       ,Dry chillies,36.0,41.0,50.0,5635.0,23177.0
4200,Rabi       ,Gram,37.0,42.0,55.0,104508.0,203582.0
4201,Rabi       ,Groundnut,36.0,40.0,54.0,5555.0,18248.0
4202,Rabi       ,Horse-gram,34.0,45.0,52.0,548.0,277.0
4203,Rabi       ,Jowar,34.0,55.0,62.0,2326.0,2410.0
4204,Rabi       ,Maize,35.0,50.0,59.0,2728.0,17216.0
4205,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,591.0,258.0
4206,Rabi       ,Onion,36.0,35.0,45.0,25.0,298.0
4207,Rabi       ,Other  Rabi pulses,37.0,40.0,46.0,520.0,248.0
4208,Rabi       ,Ragi,36.0,41.0,50.0,2252.0,4128.0
4209,Rabi       ,Rice,36.0,40.0,54.0,79875.0,297215.0
4210,Rabi       ,Safflower,34.0,45.0,52.0,10.0,4.0
4211,Rabi       ,Sesamum,34.0,55.0,62.0,110.0,22.0
4212,Rabi       ,Small millets,35.0,50.0,59.0,264.0,165.0
4213,Rabi       ,Urad,25.0,55.0,55.0,16436.0,11637.0
4214,Whole Year ,Banana,36.0,35.0,45.0,95.0,1890.0
4215,Whole Year ,Cashewnut,37.0,40.0,46.0,672.0,177.0
4216,Whole Year ,Coconut ,36.0,41.0,50.0,100.0,1287287.0
4217,Whole Year ,Coriander,37.0,42.0,55.0,1246.0,677.0
4218,Whole Year ,Sugarcane,36.0,40.0,54.0,124.0,9854.0
4219,Whole Year ,Sunflower,34.0,45.0,52.0,38937.0,33417.0
4220,Whole Year ,Sweet potato,34.0,55.0,62.0,159.0,2487.0
4221,Whole Year ,Tobacco,35.0,50.0,59.0,60299.0,62230.0
4222,Whole Year ,Turmeric,25.0,55.0,55.0,176.0,1035.0
4223,Kharif     ,Arhar/Tur,36.0,35.0,45.0,82000.0,64000.0
4224,Kharif     ,Bajra,37.0,40.0,46.0,18000.0,37000.0
4225,Kharif     ,Castor seed,36.0,41.0,50.0,11000.0,7000.0
4226,Kharif     ,Cotton(lint),37.0,42.0,55.0,24000.0,71000.0
4227,Kharif     ,Dry chillies,36.0,40.0,54.0,16000.0,44000.0
4228,Kharif     ,Groundnut,34.0,45.0,52.0,2000.0,1000.0
4229,Kharif     ,Jowar,34.0,55.0,62.0,2000.0,3000.0
4230,Kharif     ,Maize,35.0,50.0,59.0,1000.0,3000.0
4231,Kharif     ,Moong(Green Gram),25.0,55.0,55.0,26000.0,11000.0
4232,Kharif     ,Rice,36.0,35.0,45.0,47000.0,173000.0
4233,Kharif     ,Sesamum,37.0,40.0,46.0,15000.0,8000.0
4234,Kharif     ,Small millets,36.0,41.0,50.0,1000.0,1000.0
4235,Kharif     ,Sunflower,37.0,42.0,55.0,3000.0,2000.0
4236,Kharif     ,Urad,36.0,40.0,54.0,3000.0,2000.0
4237,Rabi       ,Dry chillies,34.0,45.0,52.0,5000.0,14000.0
4238,Rabi       ,Gram,34.0,55.0,62.0,105000.0,135000.0
4239,Rabi       ,Groundnut,35.0,50.0,59.0,8000.0,17000.0
4240,Rabi       ,Jowar,25.0,55.0,55.0,2000.0,2000.0
4241,Rabi       ,Maize,36.0,35.0,45.0,4000.0,21000.0
4242,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,2000.0,1000.0
4243,Rabi       ,Ragi,36.0,41.0,50.0,2000.0,3000.0
4244,Rabi       ,Rice,37.0,42.0,55.0,80000.0,287000.0
4245,Rabi       ,Sunflower,34.0,45.0,52.0,36000.0,50000.0
4246,Rabi       ,Urad,34.0,55.0,62.0,13000.0,11000.0
4247,Whole Year ,Tobacco,35.0,50.0,59.0,57000.0,67000.0
4248,Kharif     ,Arhar/Tur,25.0,55.0,55.0,68331.0,19884.0
4249,Kharif     ,Bajra,36.0,35.0,45.0,12174.0,13744.0
4250,Kharif     ,Castor seed,37.0,40.0,46.0,9071.0,6268.0
4251,Kharif     ,Cotton(lint),36.0,41.0,50.0,40781.0,131459.0
4252,Kharif     ,Dry chillies,37.0,42.0,55.0,13404.0,33577.0
4253,Kharif     ,Groundnut,36.0,40.0,54.0,2395.0,218.0
4254,Kharif     ,Jowar,34.0,45.0,52.0,401.0,1025.0
4255,Kharif     ,Maize,34.0,55.0,62.0,1401.0,6226.0
4256,Kharif     ,Moong(Green Gram),35.0,50.0,59.0,2948.0,2821.0
4257,Kharif     ,Onion,25.0,55.0,55.0,115.0,1932.0
4258,Kharif     ,Ragi,36.0,35.0,45.0,74.0,67.0
4259,Kharif     ,Rice,37.0,40.0,46.0,47434.0,167774.0
4260,Kharif     ,Sesamum,36.0,41.0,50.0,4053.0,2116.0
4261,Kharif     ,Small millets,37.0,42.0,55.0,179.0,199.0
4262,Kharif     ,Soyabean,36.0,40.0,54.0,21.0,29.0
4263,Kharif     ,Urad,34.0,45.0,52.0,3336.0,1211.0
4264,Rabi       ,Arhar/Tur,34.0,55.0,62.0,5.0,1.0
4265,Rabi       ,Bajra,35.0,50.0,59.0,54.0,61.0
4266,Rabi       ,Dry chillies,25.0,55.0,55.0,4369.0,26581.0
4267,Rabi       ,Gram,36.0,35.0,45.0,93681.0,164972.0
4268,Rabi       ,Groundnut,37.0,40.0,46.0,7179.0,18917.0
4269,Rabi       ,Horse-gram,36.0,41.0,50.0,98.0,37.0
4270,Rabi       ,Jowar,37.0,42.0,55.0,4843.0,11328.0
4271,Rabi       ,Maize,36.0,40.0,54.0,5743.0,30289.0
4272,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,202.0,153.0
4273,Rabi       ,Onion,34.0,55.0,62.0,23.0,221.0
4274,Rabi       ,Ragi,35.0,50.0,59.0,1502.0,2872.0
4275,Kharif     ,Urad,37.0,40.0,46.0,932.0,574.0
4276,Rabi       ,Arhar/Tur,36.0,41.0,50.0,398.0,138.0
4277,Rabi       ,Bajra,37.0,42.0,55.0,66.0,93.0
4278,Rabi       ,Dry chillies,36.0,40.0,54.0,4391.0,10574.0
4279,Rabi       ,Gram,34.0,45.0,52.0,78451.0,140427.0
4280,Rabi       ,Groundnut,34.0,55.0,62.0,5793.0,10787.0
4281,Rabi       ,Horse-gram,35.0,50.0,59.0,921.0,498.0
4282,Rabi       ,Jowar,25.0,55.0,55.0,9566.0,17965.0
4283,Rabi       ,Maize,36.0,35.0,45.0,1538.0,9142.0
4284,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,704.0,364.0
4285,Rabi       ,Onion,36.0,41.0,50.0,58.0,638.0
4286,Rabi       ,Other  Rabi pulses,37.0,42.0,55.0,26.0,5.0
4287,Rabi       ,Ragi,34.0,45.0,52.0,3459.0,5642.0
4288,Rabi       ,Rapeseed &Mustard,34.0,55.0,62.0,3.0,1.0
4289,Rabi       ,Rice,35.0,50.0,59.0,31497.0,79278.0
4290,Rabi       ,Sesamum,25.0,55.0,55.0,575.0,117.0
4291,Rabi       ,Small millets,36.0,35.0,45.0,653.0,349.0
4292,Rabi       ,Urad,37.0,40.0,46.0,15531.0,13357.0
4293,Rabi       ,Varagu,36.0,41.0,50.0,659.0,352.0
4294,Whole Year ,Banana,37.0,42.0,55.0,82.0,794.0
4295,Whole Year ,Beans & Mutter(Vegetable),36.0,40.0,54.0,155.0,1061.0
4296,Whole Year ,Bhindi,34.0,45.0,52.0,330.0,2610.0
4297,Whole Year ,Bottle Gourd,34.0,55.0,62.0,46.0,0.0
4298,Whole Year ,Brinjal,35.0,50.0,59.0,370.0,7033.0
4299,Whole Year ,Cabbage,25.0,55.0,55.0,5.0,0.0
4300,Whole Year ,Cashewnut,36.0,35.0,45.0,698.0,187.0
4301,Whole Year ,Citrus Fruit,37.0,40.0,46.0,1544.0,8119.0
4302,Whole Year ,Coconut ,36.0,41.0,50.0,200.0,2369640.0
4303,Whole Year ,Coriander,37.0,42.0,55.0,6061.0,4588.0
4304,Whole Year ,Cucumber,36.0,40.0,54.0,331.0,0.0
4305,Whole Year ,Mango,34.0,45.0,52.0,5518.0,15192.0
4306,Whole Year ,Orange,34.0,55.0,62.0,13608.0,204728.0
4307,Whole Year ,Other Fresh Fruits,35.0,50.0,59.0,2772.0,12008.0
4308,Whole Year ,Other Vegetables,25.0,55.0,55.0,972.0,0.0
4309,Whole Year ,Papaya,36.0,35.0,45.0,160.0,14530.0
4310,Whole Year ,Pome Fruit,37.0,40.0,46.0,1758.0,3574.0
4311,Whole Year ,Sugarcane,36.0,41.0,50.0,289.0,20521.0
4312,Whole Year ,Sweet potato,37.0,42.0,55.0,317.0,2100.0
4313,Whole Year ,Tobacco,36.0,40.0,54.0,58542.0,68824.0
4314,Whole Year ,Tomato,34.0,45.0,52.0,4282.0,38638.0
4315,Whole Year ,Turmeric,34.0,55.0,62.0,172.0,1061.0
4316,Kharif     ,Arhar/Tur,35.0,50.0,59.0,80029.0,45456.0
4317,Kharif     ,Bajra,25.0,55.0,55.0,17641.0,20958.0
4318,Kharif     ,Castor seed,36.0,35.0,45.0,14679.0,4389.0
4319,Kharif     ,Cotton(lint),37.0,40.0,46.0,42618.0,57660.0
4320,Kharif     ,Dry chillies,36.0,41.0,50.0,16203.0,24742.0
4321,Kharif     ,Groundnut,37.0,42.0,55.0,2082.0,2051.0
4322,Kharif     ,Jowar,36.0,40.0,54.0,2063.0,1104.0
4323,Kharif     ,Maize,34.0,45.0,52.0,6393.0,8145.0
4324,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,23256.0,5698.0
4325,Kharif     ,Niger seed,35.0,50.0,59.0,126.0,49.0
4326,Kharif     ,Onion,25.0,55.0,55.0,85.0,1442.0
4327,Kharif     ,Ragi,36.0,35.0,45.0,81.0,80.0
4328,Kharif     ,Rice,37.0,40.0,46.0,27435.0,95446.0
4329,Kharif     ,Sesamum,36.0,41.0,50.0,52549.0,841.0
4330,Kharif     ,Small millets,37.0,42.0,55.0,693.0,458.0
4331,Kharif     ,Sunflower,36.0,40.0,54.0,29306.0,34374.0
4332,Kharif     ,Urad,34.0,45.0,52.0,997.0,481.0
4333,Rabi       ,Arhar/Tur,34.0,55.0,62.0,68.0,39.0
4334,Rabi       ,Bajra,35.0,50.0,59.0,148.0,176.0
4335,Rabi       ,Dry chillies,25.0,55.0,55.0,3410.0,10339.0
4336,Rabi       ,Gram,36.0,35.0,45.0,72599.0,110859.0
4337,Rabi       ,Groundnut,37.0,40.0,46.0,6724.0,14544.0
4338,Rabi       ,Horse-gram,36.0,41.0,50.0,823.0,333.0
4339,Rabi       ,Jowar,37.0,42.0,55.0,5047.0,4280.0
4340,Rabi       ,Maize,36.0,40.0,54.0,2906.0,13940.0
4341,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,281.0,114.0
4342,Rabi       ,Onion,34.0,55.0,62.0,35.0,613.0
4343,Rabi       ,Other  Rabi pulses,35.0,50.0,59.0,284.0,82.0
4344,Rabi       ,Ragi,25.0,55.0,55.0,2529.0,4188.0
4345,Rabi       ,Rapeseed &Mustard,36.0,35.0,45.0,10.0,1.0
4346,Rabi       ,Rice,37.0,40.0,46.0,66134.0,220491.0
4347,Rabi       ,Sesamum,36.0,41.0,50.0,36.0,8.0
4348,Rabi       ,Small millets,37.0,42.0,55.0,453.0,227.0
4349,Rabi       ,Sunflower,36.0,40.0,54.0,27871.0,33557.0
4350,Rabi       ,Urad,34.0,45.0,52.0,10834.0,5569.0
4351,Whole Year ,Banana,34.0,55.0,62.0,89.0,1793.0
4352,Whole Year ,Cashewnut,35.0,50.0,59.0,689.0,147.0
4353,Whole Year ,Coconut ,25.0,55.0,55.0,202.0,2373274.0
4354,Whole Year ,Coriander,36.0,35.0,45.0,1558.0,957.0
4355,Whole Year ,Sugarcane,37.0,40.0,46.0,144.0,10717.0
4356,Whole Year ,Sweet potato,36.0,41.0,50.0,215.0,2187.0
4357,Whole Year ,Tobacco,37.0,42.0,55.0,61802.0,77556.0
4358,Whole Year ,Turmeric,36.0,40.0,54.0,89.0,719.0
4359,Kharif     ,Arhar/Tur,34.0,45.0,52.0,81126.0,42024.0
4360,Kharif     ,Bajra,34.0,55.0,62.0,16523.0,27015.0
4361,Kharif     ,Castor seed,35.0,50.0,59.0,15008.0,3767.0
4362,Kharif     ,Cotton(lint),25.0,55.0,55.0,20988.0,32717.0
4363,Kharif     ,Dry chillies,36.0,35.0,45.0,8329.0,17349.0
4364,Kharif     ,Groundnut,37.0,40.0,46.0,2339.0,2662.0
